2020-09-24,10:56,20.78,7.36
2020-09-24,11:00,8.89,3.99
2020-09-24,11:15,9.98,7.97
2020-09-24,11:30,24.99,11.5
2020-09-24,11:37,17.72,10.06
2020-09-24,11:45,15.21,4.47
2020-09-24,11:53,31.0,9.82
2020-09-24,11:57,14.67,9.99
2020-09-24,12:00,22.87,10.39
2020-09-24,12:15,21.03,8.27
2020-09-24,12:30,5.51,0.55
2020-09-24,12:45,2.18,3.01
2020-09-24,13:00,2.63,8.39
2020-09-24,13:15,20.58,7.89
2020-09-24,13:30,13.96,7.45
2020-09-24,13:45,6.46,6.5
2020-09-24,14:00,6.78,5.61
2020-09-24,14:15,5.28,0.73
2020-09-24,14:30,12.54,4.57
2020-09-24,14:45,7.39,2.71
2020-09-24,15:00,2.34,5.26
2020-09-24,15:15,11.6,6.5
2020-09-24,15:30,7.56,7.0
2020-09-24,15:45,3.11,4.93
2020-09-24,16:00,6.77,3.57
2020-09-24,16:15,8.9,7.47
2020-09-24,16:30,7.82,4.63
2020-09-24,16:45,12.72,7.89
2020-09-24,17:00,15.21,8.2
2020-09-24,17:45,19.82,8.92
2020-09-24,18:00,22.58,10.02
2020-09-24,18:15,18.81,8.95
2020-09-24,18:30,15.28,6.66
2020-09-24,18:45,16.79,7.87
2020-09-24,19:00,8.52,8.38
2020-09-24,19:15,20.77,10.74
2020-09-24,19:30,25.34,7.26
2020-09-24,19:45,23.96,11.07
2020-09-24,20:00,9.13,6.73
2020-09-24,20:15,7.24,7.92
2020-09-24,20:30,5.23,8.05
2020-09-24,20:45,20.59,10.38
2020-09-24,21:00,10.08,8.85
2020-09-24,21:15,21.2,10.82
2020-09-24,21:30,14.83,10.08
2020-09-24,21:45,17.95,9.84
2020-09-24,22:00,13.74,9.29
2020-09-25,09:00,22.33,8.76
2020-09-25,09:15,6.53,4.58
2020-09-25,09:30,29.85,11.13
2020-09-25,09:45,18.05,8.85
2020-09-25,10:00,13.24,10.5
2020-09-25,10:15,20.29,10.72
2020-09-25,10:30,25.62,10.35
2020-09-25,10:45,28.49,10.25
2020-09-25,11:00,32.13,11.17
2020-09-25,11:15,15.05,11.01
2020-09-25,11:30,34.54,10.89
2020-09-25,11:45,31.54,11.28
2020-09-25,12:00,26.61,7.89
2020-09-25,12:15,23.74,9.78
2020-09-25,12:30,24.45,10.78
2020-09-25,12:45,8.83,3.67
2020-09-25,13:00,22.48,11.13
2020-09-25,13:15,19.18,8.85
2020-09-25,13:30,11.32,3.4
2020-09-25,13:45,15.72,8.8
2020-09-25,14:00,12.78,1.5
2020-09-25,14:15,8.77,2.84
2020-09-25,14:30,16.04,5.14
2020-09-25,14:45,15.04,1.82
2020-09-25,15:00,21.46,6.19
2020-09-25,15:15,32.62,11.41
2020-09-25,15:30,33.02,10.95
2020-09-25,15:45,31.66,10.89
2020-09-25,16:00,22.6,4.36
2020-09-25,16:15,23.15,9.45
2020-09-25,16:30,40.06,10.5
2020-09-25,16:45,32.44,10.59
2020-09-25,17:00,29.41,4.08
2020-09-25,17:15,50.56,11.25
2020-09-25,17:30,39.72,11.08
2020-09-25,17:45,39.81,10.86
2020-09-25,18:00,4.35,3.77
2020-09-25,18:15,7.72,7.72
2020-09-25,18:30,4.38,4.61
2020-09-25,18:45,30.98,5.71
2020-09-25,19:00,9.5,6.23
2020-09-25,19:15,37.53,10.19
2020-09-25,19:22,18.86,10.73
2020-09-25,19:25,15.97,8.52
2020-09-25,19:30,13.96,8.93
2020-09-25,19:45,25.73,2.43
2020-09-25,20:00,26.93,3.37
2020-09-25,20:15,24.49,2.05
2020-09-25,20:30,10.59,3.14
2020-09-25,20:45,42.77,3.12
2020-09-25,21:00,40.15,3.97
2020-09-25,21:15,0.32,3.07
2020-09-25,21:30,20.51,4.01
2020-09-25,21:45,26.45,8.31
2020-09-25,22:00,47.97,4.1
2020-09-25,22:15,30.24,6.88
2020-09-26,08:45,41.29,11.19
2020-09-26,09:00,54.59,11.31
2020-09-26,09:15,13.18,10.98
2020-09-26,09:30,44.75,10.92
2020-09-26,09:45,3.17,3.89
2020-09-26,10:00,2.62,5.86
2020-09-26,10:15,9.68,2.25
2020-09-26,10:30,28.49,7.16
2020-09-26,10:45,31.04,4.89
2020-09-26,11:00,31.15,8.32
2020-09-26,11:15,37.29,5.91
2020-09-26,11:30,34.31,5.03
2020-09-26,11:45,42.66,7.53
2020-09-26,12:00,34.73,7.71
2020-09-26,12:15,32.29,4.42
2020-09-26,12:30,33.93,5.53
2020-09-26,12:45,36.05,6.7
2020-09-26,13:00,28.15,6.67
2020-09-26,13:15,35.11,6.45
2020-09-26,13:30,34.64,5.69
2020-09-26,13:45,35.16,6.58
2020-09-26,14:00,34.25,5.98
2020-09-26,14:15,34.53,5.22
2020-09-26,14:30,26.41,1.55
2020-09-26,14:45,34.11,8.93
2020-09-26,15:00,24.38,9.61
2020-09-26,15:15,25.73,3.04
2020-09-26,15:30,35.71,5.61
2020-09-26,15:45,30.12,6.19
2020-09-26,16:00,18.05,1.76
2020-09-26,16:15,36.03,3.81
2020-09-26,16:30,39.92,6.16
2020-09-26,16:45,27.87,5.52
2020-09-26,17:00,27.96,4.64
2020-09-26,17:15,29.63,2.77
2020-09-26,17:30,32.19,4.87
2020-09-26,17:45,42.75,9.75
2020-09-26,18:00,29.56,6.29
2020-09-26,18:15,38.36,6.6
2020-09-26,18:30,19.23,5.0
2020-09-26,18:45,24.12,6.58
2020-09-26,19:00,24.12,5.5
2020-09-26,19:15,28.57,6.13
2020-09-26,19:30,25.72,5.37
2020-09-26,19:45,34.01,7.94
2020-09-26,20:00,26.82,6.34
2020-09-26,20:15,28.46,6.24
2020-09-26,20:30,12.99,6.89
2020-09-26,20:45,33.71,4.16
2020-09-26,21:00,23.29,9.89
2020-09-26,21:15,24.57,6.55
2020-09-26,21:30,16.94,6.37
2020-09-26,21:45,13.05,2.01
2020-09-27,07:15,61.14,11.58
2020-09-27,07:30,53.53,11.09
2020-09-27,07:45,60.43,10.72
2020-09-27,08:00,38.83,11.44
2020-09-27,08:15,65.53,11.64
2020-09-27,08:30,34.16,9.84
2020-09-27,08:45,34.87,10.34
2020-09-27,09:00,43.56,9.47
2020-09-27,09:15,37.56,10.38
2020-09-27,09:30,38.84,10.38
2020-09-27,09:45,40.35,11.0
2020-09-27,10:00,23.32,10.73
2020-09-27,10:15,35.47,7.09
2020-09-27,10:30,39.95,10.74
2020-09-27,10:45,31.11,9.88
2020-09-27,11:00,19.72,6.22
2020-09-27,11:15,27.49,6.42
2020-09-27,11:30,28.74,3.37
2020-09-27,11:45,41.19,10.04
2020-09-27,12:00,29.99,9.8
2020-09-27,12:15,38.18,11.01
2020-09-27,12:30,33.4,8.2
2020-09-27,12:45,35.27,10.78
2020-09-27,13:00,37.68,10.98
2020-09-27,13:15,30.31,10.2
2020-09-27,13:30,35.24,6.9
2020-09-27,13:45,18.81,9.38
2020-09-27,14:00,40.39,8.49
2020-09-27,14:15,33.25,10.23
2020-09-27,14:30,26.73,8.36
2020-09-27,14:45,28.1,9.26
2020-09-27,15:00,16.87,7.35
2020-09-27,15:15,24.54,7.77
2020-09-27,15:30,29.97,11.06
2020-09-27,15:45,21.78,8.53
2020-09-27,16:00,18.36,9.13
2020-09-27,16:15,27.57,9.84
2020-09-27,16:30,22.47,5.87
2020-09-27,16:45,28.33,10.62
